author,follower_ct,friends_count,favourites_count,verified
58449142,220,468,365,False
228580599,443,597,1867,False
1287052537,382,528,2833,False
1018758942,208,1047,4396,False
43638013,3010,699,1168,False
174245951,599,966,4,False
101355392,1120,1176,58,False
153869571,331,611,5,False
922279172,4550,4510,7431,False
74147030,51,99,1546,False
932961542,582,1032,9958,False
55218049,5929,22,0,False
1594875145,4622,3714,21175,False
108256522,2200,915,25727,False
393469195,39195,1865,765,False
347069708,336,280,255,False
23613314,6109,1507,17153,False
232348942,2229,1929,16318,False
995712271,31,46,0,False
386278297,578,859,4,False
377904401,989,307,5974,False
19848466,1509,3226,106,False
1166957845,217,302,148,False
207609111,6867,6137,86238,False
1169382680,570,744,13950,False
290774297,963,390,1130,False
15683606,871,1967,31,False
19422491,6765,6529,13536,False
3146243356,1662,3867,877,False
20739133,6460,1288,23780,False
396917296,3144,3109,1539,False
47111459,2039,1821,3711,False
110812452,610,361,686,False
176774438,51,243,90,False
277404968,580,250,26902,False
236707115,82,242,950,False
218357036,276,1233,57,False
3630185010,101568,5174,182,False
21421361,476,109,250,False
216096050,435,319,1019,False
40164660,97,150,112,False
3840892214,337,242,2239,False
15988084,114,265,5,False
20634939,2557,2236,34158,False
131063100,1033,1404,24,False
338419005,916,1326,8,False
36429119,551,1397,384,False
2945091797,211,277,83,False
5849252,1024,601,62,False
340067849,1297,2362,842,False
549026358,1589,1617,286,False
22863175,1688,2532,394,False
33545544,1301,1339,6832,False
576904521,231,281,4241,False
243817802,1191,1347,1121,False
568764348,118,382,112,False
19914060,5857,2324,964,False
33640333,149,118,110,False
1710480720,9,100,0,False
2551151160,435,15,14505,False
417553747,1984,2240,29,False
211931022,178,900,2488,False
53206359,320,746,467,False
74014041,43059,6536,4599,False
23120752,191,60,1,False
2548177958,26,17,17,False
17915228,531,775,79,False
378321466,671,912,3493,False
20340062,3895,3758,448,False
20929887,256,442,186,False
403004768,6327,6949,95,False
18963809,32349,7679,4447,True
1166761314,14188,3536,21290,False
427941219,431,658,2717,False
14923448,2505,2657,1378,False
457039206,2060,1676,184,False
198368615,1499,1973,114,False
136432427,22147,23194,12615,False
33119594,1059,219,188,False
606663661,8484,8468,11777,False
1858755948,102,55,0,False
85722157,2877,494,11,False
3936057917,1239,385,6867,False
99114352,19680,13206,1337,True
173636014,119,503,679,False
233069337,2608,2142,6741,False
15228276,13996,278,44,True
1703115326,,,,
63790454,817,1898,3042,False
4212057321,1,19,0,False
822322590,184,407,230,False
19713940,2389,2650,21,False
563860578,29,45,0,False
560782719,764,253,7286,False
18266688,6378,1919,10,False
66888939,33,29,2,False
322002308,4437,840,1081,False
4721925510,402,232,0,False
34889095,843,830,120,False
48686316,2564,2364,82,False
71290775,424,1242,19,False
50552206,147,143,238,False
1244290447,117,21,109,False
4375163903,24,113,34,False
16702865,537,253,120,False
14966163,13691,7069,30904,False
279857112,194,369,344,False
49667477,42,75,15,False
252763542,997,589,249,False
36691351,3359,3506,9176,False
175201688,244,745,589,False
186926655,316,700,3937,False
76471706,1741,812,401,True
262004123,38,977,389,False
352574876,77,155,224,False
61267358,2939,1002,279,True
537812384,541,168,2899,False
2985123233,13,35,0,False
4502281634,2632,1535,4828,False
2309086627,332,258,8681,False
23125412,20193,1894,14192,True
36396454,333,1972,121,False
21355943,5730,6076,340,False
249585065,63,86,1344,False
19062186,244,2023,612,False
41067762,2528,3074,4271,False
18210222,1052,225,76,False
18275759,651,320,306,False
336092592,359,963,16409,False
839900593,47,109,45,False
398959859,565,758,4793,False
538729908,934,798,1888,False
18911503,1200,663,3997,False
41508279,281,31,21,False
279225588,880,1689,2242,False
284777914,92,333,1017,False
364957599,80,203,0,False
253131338,229,596,8,False
222223806,475,859,3479,False
46458101,789,43,1104,False
324603808,696,417,5132,False
86203842,1161,2003,32,False
3395542467,1146,1132,98,False
1025859013,7051,6515,3023,False
24501702,677,422,2001,False
992206279,111,146,1101,False
778165710,133,294,183,False
22142419,1233,921,17839,False
193182286,2538,2240,8212,False
244655353,419835,400,51,True
66313690,4915,5062,4248,False
225861086,9224,428,317,False
58580447,769,1912,75,False
23555025,1741,1553,3960,False
930784507,23847,22542,12815,False
158064102,3134,3094,21944,False
14540264,1291,550,2349,False
368341351,1309,2366,2583,False
930911900,49,137,131,False
1367531,9377826,418,1,True
46660070,4691,143,181,False
33807855,1027,2047,875,False
33152496,5525,5853,30,False
592236456,197,354,7130,False
4092288498,493,55,20990,False
25426515,166,78,0,False
1250067457,234,252,283,False
4035272183,3326,2081,14,False
1703009785,733942,20860,14657,False
2304040442,164,238,321,False
4765867515,993,1461,23467,False
2297042556,679,1964,15,False
153116157,36263,31532,410,False
33021440,472,1437,11395,False
154985728,8733,3329,1852,True
446291458,35401,10904,200085,False
4877803011,110,449,331,False
3525238277,,,,
26631686,2602,873,6891,False
466869767,94,188,547,False
1703497644,652,956,0,False
471038551,2855,3095,854,False
3422739981,2485,2204,2216,False
41201182,2003,2169,106,False
19419053,1293,227,448,False
47734288,17534,1232,52,False
85614099,105,363,139,False
53861909,7044,6057,1255,False
94199318,106,190,1234,False
48520727,4796,4481,4257,False
22830616,1422,310,333,False
372811012,5541,5602,1564,False
20189103,50,208,490,False
375709212,1390,1428,4106,False
4390615642,,,,
2729369118,1183,954,5829,False
712223,374,163,1015,False
412131542,672,442,907,False
25382832,1323,1481,0,False
494624290,1455,899,14325,False
24476251,10541,3140,2476,False
63528484,2914,393,42,False
43834917,1266,243,675,True
28168113,3644,3055,4187,False
22699560,2328,2065,3992,False
380329513,3260,54,10,False
14212650,32,66,75,False
44686891,2707,2641,13648,False
148102210,384,456,156,False
138567213,236,287,5429,False
102391342,1973,1352,77,False
92453469,805,1978,5308,False
15443208,696,695,887,False
9231922,988,2257,4458,False
50322995,5283,5421,1119,False
463363637,1426,2119,10626,False
279567926,498,1130,1763,False
396119119,2676,2626,11477,False
21421624,1653,2089,329,False
163634745,546,1351,2654,False
14563025,1225,1530,294,False
19216991,63,248,127,False
3195330108,5930,2476,5915,False
19684926,1625,780,38,False
1013702208,49,253,46,False
16571969,652,1519,2039,False
78569026,58537,26440,1138,False
401314983,,,,
34627140,1022,1748,618,False
20347382,1437,1987,73,False
190298721,8662,689,205,False
36788254,291,1639,22,False
37801911,291,460,982,False
17423948,6456,1236,156,True
430399054,3506,2389,29,False
55041616,38,29,18,False
535944785,412,282,39470,False
4604059221,4,2,0,False
108843211,3001,1337,344,True
52190807,8312,5694,8354,False
231169624,64,334,61,False
184793700,491,463,4280,False
3443547739,,,,
292374563,22432,14737,145,False
62611042,2161,287,9202,False
468115043,3284,1895,0,False
2311989583,38,0,0,False
381771369,1691,123,284,True
4192177101,114,110,604,False
2903105131,14,51,0,False
3889028716,0,0,0,False
3150210322,5231,4893,9552,False
3060489838,9308,990,18135,False
26599023,260,453,4,False
21159536,28927,385,176,False
118906481,149,253,175,False
27549300,1136,788,767,False
71421886,6499,913,1420,True
147742327,4131,4197,2972,False
145055352,95,661,9,False
23617145,6836,7504,10689,False
976969338,5066,2461,41,True
539807679,171,967,352,False
9133692,268,272,19,False
1978031743,1009,976,2,False
2171756160,933,999,202,False
26730113,15,136,245,False
2426166914,139,251,45,False
274258582,93,175,28,False
112254596,515,265,16,False
103440006,7115,7085,929,False
39882689,391,1605,5,False
24436360,471,433,342,False
2844286601,383,399,284,False
210198155,328,230,1285,False
232766061,535,1731,527,False
26402448,5093,513,1780,True
26664593,330,315,1310,False
29855683,210,1166,51,False
271376020,2236,2417,22020,False
553442966,3086,2825,294,False
1167318679,2439,2565,14256,False
14278296,7561,3645,18156,False
948031428,837,1954,0,False
253648539,1778,2092,266,False
17653405,211,179,2620,False
1345805982,39,76,214,False
283631263,3553,3892,1936,False
211345057,6938,6143,32316,False
104914594,10867,1392,3668,True
48029347,3755,902,2155,True
542814013,,,,
18210470,1067,1984,50,False
158648937,1904,3898,35522,False
1229971112,9218,7520,1162,False
38757660,2530,1068,1,False
516120235,1655,1898,4559,False
10575532,883,544,51,True
18594418,5672,964,12,False
37045764,351,32,131,False
379248303,1718,1229,4753,False
16801457,3421,1975,12,False
179756722,376,392,6918,False
2412051059,14128,13924,34491,False
84139700,1494,1400,231,False
317447861,252,535,62,False
77782711,11654,10876,16916,False
17981112,1217,831,3095,False
139950708,657,1030,389,False
14148895,1038,1067,5017,False
3991199422,370,398,0,False
28686965,1229,548,492,False
377773760,346,282,8,False
33629472,32,49,170,False
18337739,2104,1383,7454,False
16146117,2647,1299,18481,False
803856074,1325,2031,1528,False
48160462,1482,1457,2385,False
26009296,1079,2753,6807,False
1050271441,618,552,5379,False
141352658,209,177,2081,False
15535227,383,71,1,False
956817108,787,1612,9473,False
3438108373,47,292,1046,False
46653142,66,176,12,False
20953721,20,13,4,False
27451096,61,152,9,False
4180135887,328,763,1096,False
18996956,1722,2054,1502,False
177856221,435,988,7,False
381214430,890,847,1501,False
333128997,2107,4943,115,False
3014876897,225,681,624,False
338747108,44,236,13,False
225238757,28,9,119,False
197451496,155,11,6,False
19682929,326,642,2143,False
46194410,259,239,26,False
121921260,865,718,1569,False
2231652306,23,104,444,False
6577902,298,1015,234,False
235600509,244,366,133,False
75719992,5381,1383,2837,False
2738119976,1161,1648,1384,False
303914739,3354,3797,322,False
197642655,2604,2032,1536,False
266329845,340,306,4150,False
414950697,255,456,428,False
1214281278,14,194,4,False
564674807,427,277,61,False
361545187,2104,2251,2536,False
1069668354,622,1715,10399,False
575169835,41,149,510,False
172482310,1945,1129,2245,True
129949447,2385,2909,34397,False
104259336,65,100,12,False
11134252,698611,1636,314,True
3347472141,,,,
15097615,158845,2825,590,True
246046480,1711,2115,513,False
357561890,470,546,844,False
13066002,899,2025,300,False
3043024659,2264,2006,37,False
16129360,3750,1459,1924,False
356507417,156,109,1234,False
331801903,20,102,0,False
2561728285,11417,7410,4166,False
179298078,140080,116,1474,False
45702943,215,251,1081,False
15857113,2561,897,16703,True
16047907,3434,1681,892,False
40057478,2710,144,3,False
390225702,50,182,140,False
262627111,100487,99979,1742,False
931225236,1258,2420,45745,False
166591111,353,546,2,False
60597554,293,78,12997,False
1367334702,160,107,859,False
256958256,30787,33842,4680,False
73654065,4701,3483,14031,False
28729138,268,643,1878,False
3137331,13022,3191,563,False
4706426676,39,218,121,False
517070647,634,886,2059,False
163667768,134,248,255,False
756899642,1859,2048,11778,False
276160315,2009,918,480,False
4616642364,497,962,2822,False
55671434,1419,1502,1091,False
28195467,1098,2117,2085,False
118546960,1984,1171,119,False
32497478,47691,18110,19,False
345399113,2778,2663,4432,False
249978698,2084,2052,55,False
293920588,43,53,1561,False
15323106,6784,2078,2015,False
14933838,4605,4415,1040,False
4701059725,1494,4159,552,False
9658192,390,429,13,False
18407249,3135,4630,497,False
72587771,2706,2783,382,False
400383828,574,684,771,False
88337057,322,117,0,False
21978966,152,291,270,False
63004503,48572,1508,0,True
33611608,4334,3915,912,False
1020762816,645,1538,1,False
20930398,1008,1493,441,False
3245608933,4791,3980,845,False
15753057,8577,1129,11,False
320726331,12837,13550,11756,False
377053028,411,511,320,False
130148626,11806,10320,2468,True
17817451,500,586,391,False
41344876,645,955,7690,False
156351122,246,658,174,False
1155261757,3466,1199,123,False
322658160,5184,2812,275,False
90333041,949,1485,175,False
574807922,1025,555,6313,False
2154127219,2250,808,63779,False
284271741,191,162,6,False
288612215,5,34,0,False
