,tid,url
1327347,705162615790673920,http://www.cnn.com/2016/03/02/politics/ben-carson-campaign-memorable-quotes/index.html
1376008,708777879279050752,http://www.cnn.com/2016/03/12/politics/clinton-cruz-northern-marianas-guam-caucuses/index.html?eref=rss_topstories
1780157,714969421870010369,http://www.cnn.com/2016/03/29/politics/republican-town-hall-live-updates/index.html?eref=rss_topstories
28977,715968174324334592,http://www.cnn.com/2016/04/01/politics/hillary-clinton-manufacturing-sexy-back/index.html?sr=twCNN040116hillary-clinton-manufacturing-sexy-back0635PMStoryLink&linkId=22968150
167426,718543004286328832,http://www.cnn.com/2016/04/08/politics/libya-foreign-fighters-isis-doubles/index.html
256339,722113896216002561,http://www.cnn.com/2016/04/17/politics/republican-rules-fight-2016-election-weekend-wrap/index.html?eref=rss_topstories&utm_source=twitterfeed&utm_medium=twitter
288739,725002327678148612,http://www.cnn.com/2016/04/25/politics/hillary-clinton-donald-trump/index.html
244983,725408371491377152,http://www.cnn.com/2016/04/26/politics/election-2016-clinton-trump-women/
333486,724972204337860608,http://www.cnn.com/2016/04/26/politics/election-2016-pennsylvania-connecticut-primary/index.html?sr=twnwsrm042616n/a
1565990,709877928440500224,http://www.cnn.com/video/0T/video/tv/2016/03/15/super-tuesday-super-panel-3-lead.cnn
375054,723599075392798722,http://www.foxnews.com/opinion/2016/04/22/starnes-donald-trump-is-not-conservative.html
507421,702886715862614016,http://www.foxnews.com/politics/2016/02/24/what-is-trump-republican-gop-front-runner-building-diverse-coalition.html
1560407,709763195397873665,http://www.foxnews.com/politics/2016/03/15/clinton-commits-benghazi-gaffe-saying-us-didnt-lose-single-person-in-libya.html
177785,719919115553497090,http://www.foxnews.com/politics/2016/04/12/hillary-clinton-nyc-mayor-de-blasio-draw-criticism-over-racially-tinged-joke-at-charity-dinner.html?intcmp=hpbt3&utm_source=twitterfeed&utm_medium=twitter
1390024,707910081057202176,http://www.huffingtonpost.com/2015/06/07/2016-gm-bailout_n_7523248.html
834288,701807294250614784,http://www.huffingtonpost.com/andy-ostroy/heres-how-donald-trump-co_b_9285082.html
1200942,690153279385378817,http://www.huffingtonpost.com/christian-chiakulas/a-christian-a-muslim-and-a-jew-bernie-sanders_b_9015264.html
1300666,704735580685508608,http://www.huffingtonpost.com/entry/debbie-wasserman-schultz-paylenders-cfpb_us_56d4ce38e4b03260bf77e8fc
527874,700534121345511424,http://www.huffingtonpost.com/entry/eliot-spitzer-hillary-clinton-drivers-licenses-undocumented_us_56325e1be4b00aa54a4d3864
1613832,710506485437108224,http://www.huffingtonpost.com/entry/flint-emergency-managers-conyers_us_56ea1396e4b065e2e3d87a42?ir=Black+Voices&section=us_black-voices&utm_hp_ref=black-voices&ncid=fcbklnkushpmg00000047
44070,716516930811797504,http://www.huffingtonpost.com/entry/hillary-
231643,723385122058162176,http://www.huffingtonpost.com/entry/maine-governor-paul-lepage-heroin-addicts_us_5717ef01e4b0479c59d6e865
1247878,683306288747511808,http://www.huffingtonpost.com/entry/trump-supporters-should-fear-instead_us_5669cd67e4b080eddf576e36
1742294,714555721740713984,http://www.huffingtonpost.com/h-a-goodman/its-time-for-hillary-clin_b_9555422.html
147756,719942228882427904,http://www.huffingtonpost.com/h-a-goodman/sanders-become-democratic-nominee-even-if-clinton-leads-in-delegates_b_9657952.html
449668,696770217775624192,http://www.huffingtonpost.com/jeffrey-marburggoodman/five-myths-about-hillary-iraq-war-vote_b_9177420.html
124964,718564784577183744,http://www.latimes.com/la-hmw-hotpropmcmahon14-2008aug14-story.html
501321,695750861583216641,http://www.npr.org/2016/02/05/465672072/barbara-bush-draws-a-crowd-in-new-hampshire-campaigning-for-jeb?utm_source=facebook.com&utm_medium=social&utm_campaign=npr&utm_term=nprnews&utm_content=20160205
68509,717480220463222784,http://www.npr.org/2016/04/05/473146450/how-will-trump-the-brand-survive-trump-the-candidate?utm_medium=RSS&utm_campaign=news&utm_source=twitterfeed&utm_medium=twitter
168894,719480009925201922,http://www.nytimes.com/1996/01/08/opinion/essay-blizzard-of-lies.html?smid=tw-share
1536846,709460963439808512,http://www.nytimes.com/video/us/100000004269364/trump-and-violence.html?smid=fb-share
921495,698243284536291328,http://www.politico.com/blogs/on-media/2016/02/cbs-republican-debate-jim-gilmore-219207
671693,698275504743444482,http://www.politico.com/magazine/story/2016/02/bernie-sanders-2016-millennials-authenticity-213624
1601581,710256722695159810,http://www.politico.com/magazine/story/2016/03/1988-the-year-donald-lost-his-mind-213721
1402527,706524538616619008,http://www.politico.com/magazine/story/2016/03/hillary-clinton-ritchie-rich-213700
23828,716102066469343232,http://www.politico.com/magazine/story/2016/03/trump-founding-fathers-electoral-college-213777
823287,695275036639232002,http://www.politico.com/story/2016/02/bernie-sanders-valley-news-endorsement-ad-218730
1561930,709599306437828608,http://www.politico.com/story/2016/03/breitbart-trump-lewandowski-fields-220756
267751,725632987195273216,http://www.reuters.com/article/us-usa-election-trump-wealthy-idUSKCN0XP1A1?utm_source=dlvr.it&utm_medium=twitter&utm_campaign=freslyllc
1307771,704796346604085248,http://www.reuters.tv/Bbg/2016/03/01/reporter-choked-at-trump-rally?utm_medium=social&utm_source=tw-ctw&utm_campaign=tw_ctw&utm_content=reporter-choked-at-trump-rally
192175,719889499392761856,http://www.wsj.com/articles/donald-trump-hillary-clinton-hold-strong-leads-in-new-york-ahead-of-states-primary-1460408449
1546299,709800972462071808,https://2016presidentialcampaignpredictions.wordpress.com/
721812,694734935215583232,https://myaccount.nytimes.com/auth/login?URI=http%3A%2F%2Fwww.nytimes.com%2F2016%2F02%2F02%2Fopinion%2Fthe-timess-endorsement-of-hillary-clinton.html%3Fsmprod%3Dnytcore-iphone%26smid%3Dnytcore-iphone-share%26_r%3D5&REFUSE_COOKIE_ERROR=SHOW_ERROR
468456,699401377861087233,https://myaccount.nytimes.com/auth/login?URI=http%3A%2F%2Fwww.nytimes.com%2F2016%2F02%2F16%2Fus%2Fpolitics%2Fmore-republicans-say-theyll-block-supreme-court-nomination.html%3F_r%3D5&REFUSE_COOKIE_ERROR=SHOW_ERROR
1408041,706819175835160576,https://myaccount.nytimes.com/auth/login?URI=http%3A%2F%2Fwww.nytimes.com%2F2016%2F03%2F07%2Fus%2Fpolitics%2Fdonald-trump.html%3F_r%3D5&REFUSE_COOKIE_ERROR=SHOW_ERROR
1541945,709361914946699265,https://myaccount.nytimes.com/auth/login?URI=http%3A%2F%2Fwww.nytimes.com%2F2016%2F03%2F13%2Fopinion%2Fsunday%2Fdonald-trumps-epic-neediness.html%3F_r%3D5&REFUSE_COOKIE_ERROR=SHOW_ERROR
1765337,714624010630332416,https://myaccount.nytimes.com/auth/login?URI=http%3A%2F%2Fwww.nytimes.com%2F2016%2F03%2F27%2Fopinion%2Fsunday%2Fmy-shared-shame-the-media-helped-make-trump.html%3Fsmid%3Dtw-share%26_r%3D5&REFUSE_COOKIE_ERROR=SHOW_ERROR
106566,718653198295244800,https://myaccount.nytimes.com/auth/login?URI=http%3A%2F%2Fwww.nytimes.com%2F2016%2F04%2F09%2Fus%2Fdennis-hastert-molested-at-least-four-boys-prosecutors-say.html%3F_r%3D5&REFUSE_COOKIE_ERROR=SHOW_ERROR
1109844,689632690384048128,https://myaccount.nytimes.com/auth/login?URI=http%3A%2F%2Fwww.nytimes.com%2Fpolitics%2Ffirst-draft%2F2016%2F01%2F19%2Fcampaign-worker-for-ben-carson-is-killed-in-car-accident%2F%3Fsmid%3Dtw-share%26_r%3D5&REFUSE_COOKIE_ERROR=SHOW_ERROR
255129,724733831769559040,https://myaccount.nytimes.com/auth/login?URI=http%3A%2F%2Fwww.nytimes.com%2Fpolitics%2Ffirst-draft%2F2016%2F04%2F25%2Fdonald-trump-agrees-to-an-interview-with-megyn-kelly-fox-news-says%2F%3Fpartner%3Drss%26emc%3Drss%26utm_source%3Dtwitterfeed%26utm_medium%3Dtwitter%26_r%3D5&REFUSE_COOKIE_ERROR=SHOW_ERROR
1572897,709921835241119744,https://twitter.com/cnn/status/709898579956121602
779572,702597638051536896,https://twitter.com/politico/status/702567534772494340
605762,703811018711916544,https://twitter.com/politico/status/703808977704980484
487451,703654985368788992,https://twitter.com/teddydaviscnn/status/703647582724222976
1047100,692379450193887232,https://video.foxnews.com/v/video-embed.html?video_id=1318694783001
304791,724417913990615040,https://www.buzzfeed.com/andrewkaczynski/donald-trump-thinks-men-who-change-diapers-are-acting-like-t?utm_term=.bxZyDp3pn
165416,720703570769784836,https://www.buzzfeed.com/christophermassie/hillary-clinton-used-to-talk-about-how-the-people-on-welfare
399195,726127448782311424,https://www.google.com/url?rct=j&sa=t&url=http%3A%2F%2Fnprberlin.de%2Fpost%2Fcruz-lands-indiana-governor-mike-pences-endorsement&ct=ga&cd=CAIyGjk0ODI0OTZlN2M2NDU4Y2U6Y29tOmVuOlVT&usg=AFQjCNEk7Jb5v7cvb7OafGjbhBm8xArxZQ&utm_source=dlvr.it&utm_medium=twitter
74595,717397332573229056,https://www.washingtonpost.com/blogs/post-partisan/wp/2016/04/05/9-things-bernie-sanders-shouldve-known-about-but-didnt-in-that-daily-news-interview/
352263,722086319053213696,https://www.washingtonpost.com/blogs/post-partisan/wp/2016/04/18/why-bernie-sanders-will-rue-his-deep-south-dismissal-of-black-voters/?tid=ss_tw
1645283,711941220621094912,https://www.washingtonpost.com/news/morning-mix/wp/2016/03/21/police-officer-trump-protesters-were-the-most-hateful-evil-people-ive-ever-seen/?postshare=1231458574852332&tid=ss_tw
1301902,704712830906408960,https://www.washingtonpost.com/news/powerpost/paloma/daily-202/2016/03/01/daily-202-why-donald-trump-s-support-keeps-expanding/56d4ff58981b92a22d5852ee/?hpid=hp_hp-top-table-main_powerpost-1015am%3Ahomepage%2Fstory
88200,717753074434097152,https://www.washingtonpost.com/news/the-fix/wp/2016/04/06/donald-trump-got-almost-everything-about-vince-lombardi-totally-wrong/?tid=sm_tw
192249,720340974052839424,https://www.washingtonpost.com/news/the-fix/wp/2016/04/11/donald-trumps-sloppy-voter-outreach-extends-even-to-his-own-children/
355291,722123836620161025,https://www.washingtonpost.com/news/worldviews/wp/2016/04/14/senior-syrian-diplomat-has-a-watch-with-assads-face-on-it/
578374,696411758521683968,https://www.washingtonpost.com/opinions/bernie-sanderss-supporters-ignore-what-we-learned-from-obama/2016/01/29/51a9edb2-c6c5-11e5-8965-0607e0e265ce_story.html
1132263,691257002765324288,https://www.washingtonpost.com/opinions/meet-the-new-hampshire-newspaper-publisher-whos-at-war-with-donald-trump/2016/01/21/f18bf2d8-bf2e-11e5-bcda-62a36b394160_story.html
937676,689948322585534465,https://www.washingtonpost.com/opinions/what-makes-ted-cruz-truly-dangerous/2016/01/19/5f20dbee-bed8-11e5-bcda-62a36b394160_story.html
1597917,709911506033311744,https://www.washingtonpost.com/politics/florida-ohio-primaries-march-15-voting-campaign/2016/03/14/5c14965e-ea41-11e5-b0fd-073d5930a7b7_story.html?postshare=6321458091002396&tid=ss_tw
596954,701985113794437121,https://www.washingtonpost.com/posteverything/wp/2016/02/22/kareem-abdul-jabbar-in-defense-of-political-correctness/?postshare=7631456170181688&tid=ss_tw-bottom
