author,follower_ct,friends_count,favourites_count,verified
3313997058,781,996,1992,False
4710741518,,,,
44592655,1329,1863,1,False
1214285328,12,201,4,False
395132433,316,158,0,False
168524035,7039,6897,1910,False
2314084668,118,308,0,False
29799963,2484,2059,4,False
36601372,358,3,0,False
14345759,95392,659,855,True
22248992,1887,2215,508,False
13673392,21378,16025,44,False
466519586,2402,2237,420,False
63528484,2912,393,42,False
34022952,11232,152,99,True
111932970,8437,23,4,False
44686891,2699,2649,13561,False
279469613,18265,15476,2329,False
138526255,22038,18659,665,False
1282158128,3798,2138,97,False
512845362,113344,9968,161,False
1214284272,11,98,4,False
269930038,51832,52071,0,False
149030455,803,701,69,False
3889100344,4,0,0,False
28195764,48834,562,7602,True
62774102,3079,272,40,False
3221687869,678,64,1609,False
1214281278,13,194,4,False
3084998207,2178,2054,14,False
293314112,807,1675,1860,False
502362720,17643,1154,31,False
1594977858,57,751,0,False
312593987,825,32,2,False
24827461,316,405,82,False
291774022,11246,9657,9133,False
36810311,839,478,50,False
17292556,3691,3530,836,False
31559242,9251,1,0,False
812027468,7303,7706,45,False
2259158605,1249,500,0,False
130844238,142,157,2,False
666893,495,288,0,False
55041616,41,29,18,False
4368819793,37,82,0,False
114374226,2924,412,9016,False
48051795,1414,1897,2428,False
91944532,1421,1848,0,False
137840213,3377,73,0,False
4048485974,512,40,0,False
1162112953,2268,1353,8883,False
69330522,14205,8841,4,False
18083420,4275,3195,47954,False
141645754,240,385,8,False
4339754593,55808,17782,73,False
11073122,242,847,10,False
493530726,129,145,19,False
2858151526,1454,1711,1937,False
169586280,10466,1333,49,True
28765801,9165,10172,3,False
4175660653,2395,4812,254,False
2535083630,8085,8079,1172,False
270112367,,,,
849942128,2427,2452,77,False
529550961,38,69,734,False
163589845,7747,1646,3409,True
240334451,1954,595,2340,False
22883463,3291,33,0,False
182301577,7650,8386,2734,False
518663799,1424,1032,459,False
16291449,6500,1961,9245,True
88458875,11097,12199,478,False
49532541,130,279,29,False
157398659,16854,15716,2450,False
146710150,16986,51,28,False
49964679,89057,81074,802,False
154588808,851,286,129,False
2421298825,464,1454,4020,False
17513307,2400,2056,1414,False
3236924083,24769,101,18,False
115408526,845,21,22973,False
299929232,9465,8588,3891,False
24047249,616,305,294,False
1594975890,59,730,0,False
33611715,67749,55565,146543,False
32763541,4697,2521,42,False
1708820119,9533,1374,1677,False
278345370,319,908,634,False
1645876892,282,1049,582,False
27125405,212,31,0,False
216788638,342,148,1,False
296170437,,,,
83949216,10278,5310,5341,False
34715248,2115,664,22939,False
330145442,949,2025,15,False
2178922148,10356,9267,15,False
3009568421,,,,
351850150,54040,27420,272,False
3341950631,97,1,2,False
3258275628,,,,
43973916,467,378,0,False
2549300906,345,22,5140,False
298198699,144,0,65,False
119514799,1793,2035,4,False
4717077107,190,32,40,False
226473652,959,1943,0,False
50769180,701166,347,64,True
70511174,15658,944,3710,True
3663984313,301,492,1,False
179588796,3331,602,100,False
34805465,391,32,0,False
1672541887,81,2,0,False
477071043,269,796,10,False
80414405,2932,3532,0,False
2806394569,258,89,493,False
54464202,766,270,56,False
3424040651,373,2009,0,False
23232204,12203,2006,215,True
15993122,7240,6456,164,True
3408762575,2512,636,10381,False
135558864,1244,1059,27,False
130935416,681,1961,1322,False
794779346,1407,320,9,False
123157926,500,1872,194,False
141403861,922,1436,414,False
15244782,1439,1000,1732,False
1594975962,79,731,0,False
19495887,315,421,1,False
279247113,207,0,0,False
18482912,1944,2206,2039,False
705771225377857536,128,402,53,False
2843901666,8202,8052,574,False
63052244,1404,1704,0,False
376876772,5410,1602,287,False
202731814,717,180,66,False
133959400,673,14,40,False
99140220,7543,8100,0,False
16299754,27819,11119,9152,True
543628583,2069,1950,3832,False
17922825,1623,1987,20,False
13735662,125,343,0,False
456806128,66810,2864,49,True
128641320,3881,889,866,False
37025524,1526,870,1679,False
59911924,1225,1383,1159,False
20252406,6153,945,6303,False
300497193,10683,1221,16,True
64122617,10731,10695,34,False
1158180602,3611,2989,57,False
28927073,1695,917,8,False
1934287598,1854,1970,214,False
309827330,237,269,0,False
1519412996,3782,1323,62,False
973694934,404,751,0,False
979113734,190,1,5,False
23228167,298,391,206,False
213137160,2566,2459,0,False
1450735369,197,108,0,False
107087730,1517,955,23,False
579962917,17229,12058,4185,False
106277663,606,347,54,False
244317966,3749,976,2,False
14434063,225003,267,192,True
2548770576,,,,
241690584,65,51,0,False
3240732435,1130,373,114,False
2852528430,,,,
1138368278,66,12,1,False
24438551,17998,2006,107,False
232681242,6924,911,1656,False
4633251613,2489,4094,4049,False
184780576,6840,6781,8,False
286680865,4659,3969,5250,False
3462557476,193,112,0,False
105604742,5289,4227,45784,False
41432870,1585,2065,1819,False
3395964711,11189,1534,55136,False
64925480,944,794,0,False
1197354972,1809,1943,70,False
2274571652,41,12,0,False
11351852,,,,
227837742,623418,155,442,True
796907311,2197,2128,561,False
16672561,16897,11122,17794,False
23152434,7524,1159,19,False
37675937,309,629,1942,False
13850422,620879,768,177,True
354162487,63,86,1,False
206487352,3403,298,205,True
705706292,6984,1778,774,True
3385597754,,,,
338896699,7953,7803,25327,False
1963571004,102729,35774,15246,False
80202378,1517,1785,0,False
242011966,3077,1096,0,False
1214314464,140,196,4,False
60684098,1450,898,62419,False
2409595531,6239,1996,3579,False
326616900,2294,2552,5,False
36987190,2460,2196,0,False
32497478,47637,18091,19,False
19799373,393,609,25,False
1002199044,21,18,165,False
1412933454,401,31,0,False
236753010,152,92,0,False
2984429393,,,,
351039315,288,158,13,False
136300373,40162,3125,1417,True
115148632,994,440,3136,False
117680100,1125,418,14,False
517568346,5013,3986,0,False
49718700,2078,2064,79,False
3303239516,522,445,11,False
28645214,2211,0,0,False
4074893152,467,41,0,False
3353434768,113,270,53,False
759902462,258,286,0,False
156186469,205,117,6,False
149296998,7132,5540,23,False
3270445526,1208,357,6560,False
26773353,6708,6416,21850,False
1703497644,636,956,0,False
30709612,15631,13146,1,False
1214289774,15,186,4,False
315002735,5829,6607,1,False
301954928,502,738,28,False
64302962,10910,6367,9973,False
1595018899,62,744,1,False
761146784,794,1933,0,False
1289555262,6453,2729,156,False
22972716,260,2174,301,False
2828639878,85,41,9,False
16646010,488,534,3892,False
928618363,16262,2547,8390,False
25945980,431,2078,93,False
1214293885,10,194,4,False
15523710,421,951,426,False
4461600405,992,264,362,False
4877191041,5374,4511,2124,False
22695433,2753,2716,369,False
714894794653364224,516,0,0,False
1214288034,8,187,4,False
63615980,8459,3085,1382,False
4642502538,3257,3049,72,False
403004768,6306,6947,95,False
1594972824,60,738,0,False
254312341,5349,3523,63,False
197944710,7669,8024,61,False
1531525988,2283,2226,10713,False
787546010,1552,170,0,False
26869660,831,1161,2,False
2893678493,641,1749,0,False
96522143,4401,659,0,False
133793696,7049,6475,18,False
4260493217,27,37,0,False
3044840091,2161,1497,152,True
191917706,374,762,3456,False
1039687591,1541,2219,134,False
275765160,642,1890,1,False
33164956,120,320,5,False
1664939335,1966,708,32,False
4704337836,108,134,0,False
18164244,32479,7362,1018,False
55845533,1601,2054,9616,False
24840112,2597,3014,66,False
1594972488,58,64,0,False
1367531,9346314,418,1,True
20344756,10279,12358,0,False
407129758,2357,679,758,True
4920999862,340,64,0,False
80701367,2082,2234,0,False
19865528,42367,34256,3539,False
180823028,6707,5330,285,False
15873978,2983,2049,13988,False
15075999,104997,1795,1368,True
394011295,840,1645,179,False
65587134,47566,49226,790,False
3452766143,342,1117,48,False
421610271,780,1468,1717,False
4575235403,70,190,0,False
3007502276,150,329,367,False
3318611958,35,2,0,False
1611538375,4295,4289,0,False
286013431,2700,320,5412,False
1214289673,,,,
104914594,10803,1390,3644,True
3238389710,378,1598,0,False
225627469,1099,4070,356,False
14612434,732,1,0,False
4839710675,661,2307,2395,False
78716886,3557,1021,880,True
153503737,3579,564,2673,False
3683971032,3162,4979,120,False
1703533220,568,534,0,False
17561562,44727,170,758,False
19154907,2657,2663,1336,False
98967516,5700,5841,11498,False
85176287,785,1972,8,False
4318156768,61,40,0,False
15988705,222,842,5809,False
356982779,329,171,19,False
299642852,353,10,0,False
2640930792,270,27,6367,False
472311211,256,211,17,False
440688620,34801,31136,10206,False
1850795346,108,0,0,False
22362095,9219,432,5,False
125338249,684,629,59,False
2980716533,280,339,10,False
548531273,,,,
347856887,,,,
1353149138,,,,
62128121,,,,
2371825659,,,,
4068653052,,,,
15755262,,,,
16205823,,,,
