0,23657527
1,51684249
2,216068678
3,137840213
4,9300262
5,3452766143
6,380125872
7,2843901666
8,219913533
9,465446166
10,4842961565
11,4369315334
12,2352351271
13,213711475
14,103576819
15,128833664
16,138223751
17,351039315
18,3299093231
19,2458112414
20,16311797
21,3393088392
22,759251
23,110466097
24,2274839983
25,25945980
26,138218746
27,825772045
28,42826190
29,17398510
30,2746186589
31,102388126
32,15195038
33,21428264
34,603798545
35,4920999862
36,458015801
37,16242158
38,787546010
39,273015689
40,19416435
41,326616900
42,266876176
43,242011966
44,4900202957
45,336041336
46,220582239
47,1382371712
48,35402311
49,17728732
50,59500657
51,32305967
52,2976014469
53,72684249
54,1554254419
55,14365762
56,44356510
57,41829280
58,441660597
59,13850422
60,347856887
61,666893
62,390381898
63,238027836
64,2823283968
65,4368329412
66,145213760
67,179912967
68,1965318876
69,17544215
70,242674159
71,3585493334
72,518663799
73,17097801
74,138228941
75,4721189868
76,711881270
77,28818582
78,91295286
79,143599815
80,3973558348
81,345517008
82,8442262
83,2455802329
84,31559242
85,4627478657
86,1412933454
87,14549486
88,36987190
89,299642852
90,216773337
91,4368819793
92,2371825659
93,23812877
94,3243261234
95,110817971
96,3089064510
97,3462931097
98,23228167
99,59554714
100,1595026933
101,3484664416
102,31330515
103,24481831
104,988156549
105,35009948
106,154588808
107,3108351
108,461677954
109,301954928
110,951915308
111,54699014
112,3890143611
113,87063281
114,1594970970
115,1337701542
116,291774022
117,537846035
118,546744362
119,16953756
120,849342841
121,4426507168
122,16672155
123,939616267
124,752404544
125,28052578
126,3681149729
127,60100694
128,226484976
129,236026761
130,3408762575
131,955736706
132,139644354
133,278345370
134,479601642
135,55046304
136,376876772
137,222242894
138,66050432
139,973554031
140,62340193
141,1258217582
142,2488436060
143,1494835716
144,73019262
145,15523710
146,964986038
147,216788638
148,17699845
149,89983830
150,79042009
151,174743659
152,11351852
153,258479092
154,1553039516
155,2892806795
156,3356482571
157,1595007374
158,993862188
159,17561562
160,213137160
161,2549934690
162,860728076
163,4068653052
164,351850150
165,14333781
166,19518552
167,16261513
168,112526560
169,95568205
170,2173449500
171,749748420
172,517568346
173,330145442
174,5849252
175,229992790
176,275125422
177,548531273
178,817652
179,188092633
180,1703535992
181,18482912
182,113853004
183,720896389
184,3889100344
185,2330112218
186,2922367381
187,74771026
188,48799761
189,264451340
190,225861086
191,3317219751
192,3131253213
193,936809216
194,176929299
195,3313985975
196,226473652
197,18165865
198,2415053456
199,197496309
200,22362095
201,419926270
202,3020705981
203,39916537
204,293314112
205,57412320
206,2939497901
207,4516752821
208,64925480
209,30709612
210,2300505560
211,1218583021
212,62128121
213,14132503
214,18159073
215,18230228
216,2788397775
217,3314514080
218,94258472
219,1214288034
220,4591396873
221,1963571004
222,115408526
223,17243582
224,82471710
225,17919245
226,314243234
227,1020058453
228,279240189
229,42091611
230,930808560
231,196452389
232,4642502538
233,4234566983
234,38091010
235,18400766
236,86319736
237,2858151526
238,2868100566
